Experiment parameters :;;;;;;;;;;;;;;;;;;;;;;;
Instruction;5. Full accuracy;;;;;;;;;;;;;;;;;;dot size = ;0.01011;;;
Block number;5;;;;;;;;;;;;;;;;;;;D S et T  positions relative par rapport à la ligne de départ;;;
D screen value (in mm);150;;;;;;;;;;;;;;;;;;;;;;39.000
D screen value (in pixels);564.705882;;;;;;;;;;;;;;;;;;;;min;;
DC Gain;1;;;;;;;;;;;;;;;;;;;;3821;;
Duration (in s);0;;;;;;;;;;;;;;;;;;;;max;;
Screen offset (in mm);95;;;;;;;;;;;;;;;;;;;;3868;;
Tablet offset (in mm);39;;;;;;;;;;;;;;;;;;;;moy;;
Tablet start line (in dots);3859;;;;;;;;;;;;;;;;;;;;3855.5;;
Tablet target line (in dots);18703;;;;;;;;;;;;;;;;;;;La correction reste à faire;;;
Screen start line (pixels);357;;;;;;;;;;;;;;;;;;;Nouvelle colonne;;;
;;;;;;;;;;;;;;;;;;;;faire la troncature de col S;X tablet in dots;;
Time (in s);X tablet (in dots);Y tablet (in dots);X screen (mm);Pressure;TiltX;TiltY;Distance;Stylus;Upper Button;Lower Button;Puck Left Button;Puck Right Button;Puck Wheel;Puck Wheel Up;Puck Wheel Down;Puck Extra Left;Puck Extra Right;X screen (pixels);X screen corrected (mm);x screen pixel;si x screen px = 0;;
3.57790398;18861;14086;151;901;66;86;13;14;0;0;4;16;0;0;2;0;64;571.3394164;151.590157;571;;;
3.59387798;18880;14084;151;899;65;86;15;14;0;0;4;16;0;0;2;0;64;572.0622202;151.782152;572;;;
3.59790098;18885;14084;151;899;65;86;15;14;0;0;4;16;0;0;2;0;64;572.2524317;151.832677;572;;;
3.61387698;18889;14087;151;898;64;86;12;14;0;0;4;16;0;0;2;0;64;572.4046009;151.873097;572;;;
3.61790098;18889;14086;151;896;64;86;9;14;0;0;4;16;0;0;2;0;64;572.4046009;151.873097;572;;;
3.63387698;18888;14085;151;893;64;86;12;14;0;0;4;16;0;0;2;0;64;572.3665586;151.862992;572;;;
3.63790098;18905;14086;152;891;64;86;13;14;0;0;4;16;0;0;2;0;64;573.0132778;152.034777;573;;;
3.65387698;18924;14083;152;881;64;86;12;14;0;0;4;16;0;0;2;0;64;573.7360815;152.226772;573;;;
3.65790098;18939;14081;152;869;64;86;15;14;0;0;4;16;0;0;2;0;64;574.3067161;152.378346;574;;;
3.67387498;18949;14084;152;861;64;86;13;14;0;0;4;16;0;0;2;0;64;574.6871391;152.479396;574;;;
3.67790398;18954;14084;152;855;64;86;13;14;0;0;4;16;0;0;2;0;64;574.8773506;152.529921;574;;;
3.69388098;18950;14083;152;852;64;86;12;14;0;0;4;16;0;0;2;0;64;574.7251814;152.489501;574;;;
3.69790098;18951;14082;152;851;64;86;15;14;0;0;4;16;0;0;2;0;64;574.7632237;152.499606;574;;;
3.71387698;18950;14085;152;851;64;86;13;14;0;0;4;16;0;0;2;0;64;574.7251814;152.489501;574;;;
3.71790098;18946;14082;152;851;64;86;14;14;0;0;4;16;0;0;2;0;64;574.5730122;152.449081;574;;;
3.73387698;18947;14084;152;851;64;86;14;14;0;0;4;16;0;0;2;0;64;574.6110545;152.459186;574;;;
3.73789998;18946;14086;152;851;64;86;13;14;0;0;4;16;0;0;2;0;64;574.5730122;152.449081;574;;;
3.75387598;18941;14080;152;850;64;86;14;14;0;0;4;16;0;0;2;0;64;574.3828007;152.398556;574;;;
3.75790198;18940;14081;152;848;64;86;15;14;0;0;4;16;0;0;2;0;64;574.3447584;152.388451;574;;;
3.77387498;18929;14083;152;847;64;86;13;14;0;0;4;16;0;0;2;0;64;573.926293;152.277297;573;;;
3.77790598;18912;14082;152;845;64;86;14;14;0;0;4;16;0;0;2;0;64;573.2795739;152.105512;573;;;
3.79388198;18890;14080;151;838;64;86;15;14;0;0;4;16;0;0;2;0;64;572.4426432;151.883202;572;;;
3.79790298;18864;14085;151;830;64;86;12;14;0;0;4;16;0;0;2;0;64;571.4535433;151.620472;571;;;
3.81387798;18830;14083;151;821;64;86;14;14;0;0;4;16;0;0;2;0;64;570.160105;151.276903;570;;;
3.81790198;18796;14083;150;817;65;86;14;14;0;0;4;16;0;0;2;0;64;568.8666667;150.933333;568;;;
3.83387798;18772;14085;150;814;65;86;14;14;0;0;4;16;0;0;2;0;64;567.9536514;150.690814;567;;;
3.83790198;18754;14083;150;811;65;86;12;14;0;0;4;16;0;0;2;0;64;567.2688899;150.508924;567;;;
3.85387798;18741;14081;150;808;65;86;14;14;0;0;4;16;0;0;2;0;64;566.77434;150.377559;566;;;
3.85790098;18733;14083;150;804;65;86;14;14;0;0;4;16;0;0;2;0;64;566.4700015;150.296719;566;;;
3.87387698;18717;14083;150;800;65;86;12;14;0;0;4;16;0;0;2;0;64;565.8613247;150.135039;565;;;
3.87790898;18704;14080;150;795;65;86;14;14;0;0;4;16;0;0;2;0;64;565.3667747;150.003675;565;;;
3.89395798;18687;14084;149;792;66;86;15;14;0;0;4;16;0;0;2;0;64;564.7200556;149.83189;564;;;
3.89790298;18670;14081;149;790;66;86;13;14;0;0;4;16;0;0;2;0;64;564.0733364;149.660105;564;;;
3.91387798;18657;14081;149;790;66;86;12;14;0;0;4;16;0;0;2;0;64;563.5787865;149.52874;563;;;
3.91790198;18649;14084;149;789;66;86;13;14;0;0;4;16;0;0;2;0;64;563.2744481;149.4479;563;;;
3.93387898;18646;14084;149;789;66;86;14;14;0;0;4;16;0;0;2;0;64;563.1603211;149.417585;563;;;
3.93790298;18644;14081;149;790;66;86;15;14;0;0;4;16;0;0;2;0;64;563.0842365;149.397375;563;;;
3.95387898;18646;14082;149;790;66;86;13;14;0;0;4;16;0;0;2;0;64;563.1603211;149.417585;563;;;
3.95790298;18645;14080;149;790;67;86;12;14;0;0;4;16;0;0;2;0;64;563.1222788;149.40748;563;;;
3.97388098;18642;14083;149;789;67;86;15;14;0;0;4;16;0;0;2;0;64;563.0081519;149.377165;563;;;
3.99387698;18644;14084;149;789;67;86;15;14;0;0;4;16;0;0;2;0;64;563.0842365;149.397375;563;;;
3.99790698;18641;14080;149;788;67;86;15;14;0;0;4;16;0;0;2;0;64;562.9701096;149.36706;562;;;
4.01387998;18640;14081;149;788;67;86;14;14;0;0;4;16;0;0;2;0;64;562.9320673;149.356955;562;;;
4.01790498;18643;14084;149;788;67;86;15;14;0;0;4;16;0;0;2;0;64;563.0461942;149.38727;563;;;
4.03388098;18641;14080;149;789;67;86;15;14;0;0;4;16;0;0;2;0;64;562.9701096;149.36706;562;;;
4.03790598;18642;14080;149;790;67;86;13;14;0;0;4;16;0;0;2;0;64;563.0081519;149.377165;563;;;
4.05387898;18641;14083;149;792;67;86;14;14;0;0;4;16;0;0;2;0;64;562.9701096;149.36706;562;;;
4.05790398;18640;14082;149;794;67;86;12;14;0;0;4;16;0;0;2;0;64;562.9320673;149.356955;562;;;
4.07387898;18641;14081;149;796;67;86;15;14;0;0;4;16;0;0;2;0;64;562.9701096;149.36706;562;;;
4.07790398;18645;14086;149;797;67;86;15;14;0;0;4;16;0;0;2;0;64;563.1222788;149.40748;563;;;
4.09387698;18641;14084;149;797;67;86;15;14;0;0;4;16;0;0;2;0;64;562.9701096;149.36706;562;;;
4.09790698;18642;14083;149;798;67;86;13;14;0;0;4;16;0;0;2;0;64;563.0081519;149.377165;563;;;
4.11388398;18643;14085;149;800;67;86;12;14;0;0;4;16;0;0;2;0;64;563.0461942;149.38727;563;;;
4.11790298;18642;14082;149;801;67;86;12;14;0;0;4;16;0;0;2;0;64;563.0081519;149.377165;563;;;
4.13387998;18641;14084;149;801;67;86;12;14;0;0;4;16;0;0;2;0;64;562.9701096;149.36706;562;;;
4.13790298;18644;14085;149;802;67;86;13;14;0;0;4;16;0;0;2;0;64;563.0842365;149.397375;563;;;
4.15387998;18640;14084;149;804;67;86;15;14;0;0;4;16;0;0;2;0;64;562.9320673;149.356955;562;;;
4.15790398;18642;14082;149;806;67;86;12;14;0;0;4;16;0;0;2;0;64;563.0081519;149.377165;563;;;
4.16591098;18642;14082;149;810;67;86;13;14;0;0;4;16;0;0;2;0;64;563.0081519;149.377165;563;;;
4.18587998;18641;14084;149;811;67;86;13;14;0;0;4;16;0;0;2;0;64;562.9701096;149.36706;562;;;
4.18990398;18639;14083;149;814;67;86;12;14;0;0;4;16;0;0;2;0;64;562.894025;149.34685;562;;;
4.20587998;18644;14085;149;817;67;86;14;14;0;0;4;16;0;0;2;0;64;563.0842365;149.397375;563;;;
4.20990398;18642;14083;149;819;67;86;13;14;0;0;4;16;0;0;2;0;64;563.0081519;149.377165;563;;;
4.22587898;18640;14082;149;820;67;86;15;14;0;0;4;16;0;0;2;0;64;562.9320673;149.356955;562;;;
4.22990098;18643;14084;149;821;67;86;13;14;0;0;4;16;0;0;2;0;64;563.0461942;149.38727;563;;;
4.24587798;18644;14085;149;824;67;86;15;14;0;0;4;16;0;0;2;0;64;563.0842365;149.397375;563;;;
4.24990798;18643;14082;149;827;67;86;14;14;0;0;4;16;0;0;2;0;64;563.0461942;149.38727;563;;;
4.26588098;18643;14085;149;829;67;86;13;14;0;0;4;16;0;0;2;0;64;563.0461942;149.38727;563;;;
4.26990398;18649;14085;149;831;67;86;15;14;0;0;4;16;0;0;2;0;64;563.2744481;149.4479;563;;;
4.28587998;18647;14082;149;832;67;86;12;14;0;0;4;16;0;0;2;0;64;563.1983634;149.42769;563;;;
4.28990498;18649;14083;149;832;67;86;12;14;0;0;4;16;0;0;2;0;64;563.2744481;149.4479;563;;;
4.30587998;18653;14085;149;833;67;86;15;14;0;0;4;16;0;0;2;0;64;563.4266173;149.48832;563;;;
4.30990598;18653;14082;149;833;67;86;15;14;0;0;4;16;0;0;2;0;64;563.4266173;149.48832;563;;;
4.32587998;18655;14083;149;833;67;86;13;14;0;0;4;16;0;0;2;0;64;563.5027019;149.50853;563;;;
4.32990498;18659;14086;149;834;68;86;12;14;0;0;4;16;0;0;2;0;64;563.6548711;149.54895;563;;;
4.34587998;18653;14082;149;835;68;86;15;14;0;0;4;16;0;0;2;0;64;563.4266173;149.48832;563;;;
4.34991198;18657;14082;149;837;68;86;12;14;0;0;4;16;0;0;2;0;64;563.5787865;149.52874;563;;;
4.36595798;18658;14088;149;838;68;86;12;14;0;0;4;16;0;0;2;0;64;563.6168288;149.538845;563;;;
4.36990698;18655;14084;149;837;68;86;13;14;0;0;4;16;0;0;2;0;64;563.5027019;149.50853;563;;;
4.38588098;18655;14084;149;837;68;86;14;14;0;0;4;16;0;0;2;0;64;563.5027019;149.50853;563;;;
4.38990498;18660;14087;149;838;68;86;13;14;0;0;4;16;0;0;2;0;64;563.6929134;149.559055;563;;;
4.40588098;18657;14084;149;838;68;86;15;14;0;0;4;16;0;0;2;0;64;563.5787865;149.52874;563;;;
4.40990698;18657;14082;149;839;68;86;12;14;0;0;4;16;0;0;2;0;64;563.5787865;149.52874;563;;;
4.42588098;18663;14086;149;840;67;86;13;14;0;0;4;16;0;0;2;0;64;563.8070403;149.58937;563;;;
4.42990598;18660;14084;149;840;67;86;12;14;0;0;4;16;0;0;2;0;64;563.6929134;149.559055;563;;;
4.44588398;18662;14087;149;842;67;86;15;14;0;0;4;16;0;0;2;0;64;563.768998;149.579265;563;;;
4.46587898;18660;14084;149;842;67;86;13;14;0;0;4;16;0;0;2;0;64;563.6929134;149.559055;563;;;
4.46991198;18659;14082;149;843;67;86;14;14;0;0;4;16;0;0;2;0;64;563.6548711;149.54895;563;;;
4.48588198;18663;14087;149;844;67;86;12;14;0;0;4;16;0;0;2;0;64;563.8070403;149.58937;563;;;
4.48990698;18663;14084;149;844;67;86;14;14;0;0;4;16;0;0;2;0;64;563.8070403;149.58937;563;;;
4.50588298;18660;14084;149;844;67;86;13;14;0;0;4;16;0;0;2;0;64;563.6929134;149.559055;563;;;
4.50990698;18661;14084;149;845;67;86;13;14;0;0;4;16;0;0;2;0;64;563.7309557;149.56916;563;;;
4.52588198;18660;14085;149;844;68;86;13;14;0;0;4;16;0;0;2;0;64;563.6929134;149.559055;563;;;
4.52990598;18659;14083;149;844;68;86;15;14;0;0;4;16;0;0;2;0;64;563.6548711;149.54895;563;;;
4.54588398;18662;14085;149;844;68;86;14;14;0;0;4;16;0;0;2;0;64;563.768998;149.579265;563;;;
4.56587998;18658;14082;149;844;68;86;15;14;0;0;4;16;0;0;2;0;64;563.6168288;149.538845;563;;;
4.56990998;18660;14082;149;845;68;86;14;14;0;0;4;16;0;0;2;0;64;563.6929134;149.559055;563;;;
4.58588198;18665;14086;149;844;68;86;15;14;0;0;4;16;0;0;2;0;64;563.8831249;149.60958;563;;;
4.58990698;18659;14082;149;844;68;86;14;14;0;0;4;16;0;0;2;0;64;563.6548711;149.54895;563;;;
4.60588198;18661;14083;149;844;68;86;15;14;0;0;4;16;0;0;2;0;64;563.7309557;149.56916;563;;;
4.60990798;18665;14084;149;844;68;86;13;14;0;0;4;16;0;0;2;0;64;563.8831249;149.60958;563;;;
4.62588198;18663;14083;149;843;68;86;13;14;0;0;4;16;0;0;2;0;64;563.8070403;149.58937;563;;;
4.62990698;18662;14083;149;842;68;86;13;14;0;0;4;16;0;0;2;0;64;563.768998;149.579265;563;;;
4.64588098;18666;14089;149;840;68;86;12;14;0;0;4;16;0;0;2;0;64;563.9211672;149.619685;563;;;
4.64990398;18661;14083;149;840;68;86;14;14;0;0;4;16;0;0;2;0;64;563.7309557;149.56916;563;;;
4.66588098;18662;14086;149;841;68;86;14;14;0;0;4;16;0;0;2;0;64;563.768998;149.579265;563;;;
4.66991098;18665;14087;149;841;68;86;14;14;0;0;4;16;0;0;2;0;64;563.8831249;149.60958;563;;;
4.68588398;18663;14085;149;841;68;86;13;14;0;0;4;16;0;0;2;0;64;563.8070403;149.58937;563;;;
4.68990698;18660;14085;149;842;68;86;14;14;0;0;4;16;0;0;2;0;64;563.6929134;149.559055;563;;;
4.70588298;18664;14088;149;842;68;86;14;14;0;0;4;16;0;0;2;0;64;563.8450826;149.599475;563;;;
4.70990698;18660;14085;149;842;68;86;14;14;0;0;4;16;0;0;2;0;64;563.6929134;149.559055;563;;;
4.72588298;18662;14083;149;842;68;85;12;14;0;0;4;16;0;1;0;0;64;563.768998;149.579265;563;;;
4.72990598;18664;14087;149;842;68;85;2;14;0;0;4;16;0;1;0;0;64;563.8450826;149.599475;563;;;
4.74588298;18664;14087;149;843;68;85;15;14;0;0;4;16;0;1;0;0;64;563.8450826;149.599475;563;;;
4.74990798;18664;14085;149;844;68;85;12;14;0;0;4;16;0;1;0;0;64;563.8450826;149.599475;563;;;
4.76588198;18666;14088;149;844;68;85;12;14;0;0;4;16;0;1;0;0;64;563.9211672;149.619685;563;;;
4.76991298;18663;14086;149;844;68;85;12;14;0;0;4;16;0;1;0;0;64;563.8070403;149.58937;563;;;
4.78596398;18662;14084;149;844;68;85;13;14;0;0;4;16;0;1;0;0;64;563.768998;149.579265;563;;;
4.78990898;18663;14085;149;843;68;85;15;14;0;0;4;16;0;1;0;0;64;563.8070403;149.58937;563;;;
4.80588398;18664;14087;149;837;68;85;14;14;0;0;4;16;0;1;0;0;64;563.8450826;149.599475;563;;;
4.80990798;18662;14084;149;811;68;85;15;14;0;0;4;16;0;1;0;0;64;563.768998;149.579265;563;;;
4.82588398;18662;14081;149;762;68;85;13;14;0;0;4;16;0;1;0;0;64;563.768998;149.579265;563;;;
4.82990798;18660;14086;149;562;68;86;15;14;0;0;4;16;0;0;2;0;64;563.6929134;149.559055;563;;;
4.84588298;18649;14074;149;352;67;86;13;14;0;0;4;16;0;0;2;0;64;563.2744481;149.4479;563;;;
4.84990798;18642;14051;149;259;68;87;15;14;0;0;4;16;0;1;2;0;64;563.0081519;149.377165;563;;;
4.86588198;18626;14024;149;235;68;88;1;14;0;0;0;16;8;0;0;0;64;562.3994751;149.215486;562;;;
4.86991098;18599;14009;148;197;69;91;5;14;0;0;0;16;8;1;2;0;64;561.3723329;148.942651;561;;;
4.88588698;18567;14046;148;164;71;96;8;14;0;0;0;0;0;0;0;32;64;560.1549792;148.619291;560;;;
5.46188698;4152;14375;2;350;88;87;12;14;0;0;4;16;0;1;2;0;64;11.77517369;2.955906;11;;;
5.46591098;4084;14314;2;394;88;87;14;14;0;0;4;16;0;1;2;0;64;9.18829705;2.268766;9;;;
5.48188698;4000;14239;1;434;88;87;14;14;0;0;4;16;0;1;2;0;64;5.99274355;1.419948;5;;;
5.48591098;3916;14190;0;402;88;87;1;14;0;0;4;16;0;1;2;0;64;2.79719006;0.571129;2;;;
5.50188998;3860;14202;0;628;88;87;2;14;0;0;4;16;0;1;2;0;64;0.66682106;0.005249;0;3860;;
5.52188498;3855;14208;0;645;88;87;0;14;0;0;4;16;0;1;2;0;64;0.47660954;-0.045276;0;3855;;
5.52591598;3861;14213;0;649;88;88;0;14;0;0;0;16;8;0;0;0;64;0.70486336;0.015354;0;3861;;
5.54188798;3859;14210;0;650;88;88;2;14;0;0;0;16;8;0;0;0;64;0.62877876;-0.004856;0;3859;;
5.54591298;3859;14209;0;654;87;88;3;14;0;0;0;16;8;0;0;0;64;0.62877876;-0.004856;0;3859;;
5.56188798;3864;14213;0;658;87;88;3;14;0;0;0;16;8;0;0;0;64;0.81899027;0.045669;0;3864;;
5.56591198;3868;14210;0;661;87;88;3;14;0;0;0;16;8;0;0;0;64;0.97115949;0.086089;0;3868;;
5.58188898;3866;14210;0;666;87;87;1;14;0;0;4;16;0;1;2;0;64;0.89507488;0.065879;0;3866;;
5.58591498;3870;14214;0;680;87;87;1;14;0;0;4;16;0;1;2;0;64;1.04724409;0.106299;1;;;
5.60188598;3871;14213;0;701;87;87;3;14;0;0;4;16;0;1;2;0;64;1.0852864;0.116404;1;;;
5.60590898;3867;14211;0;718;86;87;0;14;0;0;4;16;0;1;2;0;64;0.93311718;0.075984;0;3867;;
5.62188698;3867;14211;0;733;86;88;3;14;0;0;0;16;8;0;0;0;64;0.93311718;0.075984;0;3867;;
5.62591998;3867;14207;0;747;86;88;3;14;0;0;0;16;8;0;0;0;64;0.93311718;0.075984;0;3867;;
5.64188898;3867;14206;0;756;86;88;0;14;0;0;0;16;8;0;0;0;64;0.93311718;0.075984;0;3867;;
5.64591298;3865;14208;0;765;86;88;2;14;0;0;0;16;8;0;0;0;64;0.85703258;0.055774;0;3865;;
5.66188798;3865;14205;0;774;86;88;3;14;0;0;0;16;8;0;0;0;64;0.85703258;0.055774;0;3865;;
5.66591198;3861;14204;0;780;86;88;1;14;0;0;0;16;8;0;0;0;64;0.70486336;0.015354;0;3861;;
5.68188698;3862;14206;0;784;86;88;3;14;0;0;0;16;8;0;0;0;64;0.74290567;0.025459;0;3862;;
5.68591298;3862;14207;0;788;86;88;1;14;0;0;0;16;8;0;0;0;64;0.74290567;0.025459;0;3862;;
5.70188798;3859;14203;0;791;87;88;1;14;0;0;0;16;8;0;0;0;64;0.62877876;-0.004856;0;3859;;
5.70591298;3859;14205;0;795;87;88;0;14;0;0;0;16;8;0;0;0;64;0.62877876;-0.004856;0;3859;;
5.72188698;3862;14207;0;797;87;88;2;14;0;0;0;16;8;0;0;0;64;0.74290567;0.025459;0;3862;;
5.72591998;3859;14201;0;799;87;88;3;14;0;0;0;16;8;0;0;0;64;0.62877876;-0.004856;0;3859;;
5.74204298;3857;14203;0;800;87;88;3;14;0;0;0;16;8;0;0;0;64;0.55269415;-0.025066;0;3857;;
5.74591398;3861;14208;0;801;87;88;3;14;0;0;0;16;8;0;0;0;64;0.70486336;0.015354;0;3861;;
5.76188898;3861;14206;0;800;87;88;0;14;0;0;0;16;8;0;0;0;64;0.70486336;0.015354;0;3861;;
5.76591198;3860;14204;0;799;87;88;1;14;0;0;0;16;8;0;0;0;64;0.66682106;0.005249;0;3860;;
5.78188898;3864;14206;0;801;87;88;1;14;0;0;0;16;8;0;0;0;64;0.81899027;0.045669;0;3864;;
5.78591198;3862;14204;0;803;87;88;0;14;0;0;0;16;8;0;0;0;64;0.74290567;0.025459;0;3862;;
5.80188898;3864;14203;0;804;87;88;0;14;0;0;0;16;8;0;0;0;64;0.81899027;0.045669;0;3864;;
5.80591298;3867;14207;0;807;87;88;0;14;0;0;0;16;8;0;0;0;64;0.93311718;0.075984;0;3867;;
5.82189198;3865;14203;0;811;86;88;1;14;0;0;0;16;8;0;0;0;64;0.85703258;0.055774;0;3865;;
5.84188798;3868;14206;0;814;86;88;0;14;0;0;0;16;8;0;0;0;64;0.97115949;0.086089;0;3868;;
5.84591598;3869;14206;0;817;86;88;1;14;0;0;0;16;8;0;0;0;64;1.00920179;0.096194;1;;;
5.86188998;3868;14206;0;819;86;88;3;14;0;0;0;16;8;0;0;0;64;0.97115949;0.086089;0;3868;;
5.86591498;3871;14206;0;821;86;88;0;14;0;0;0;16;8;0;0;0;64;1.0852864;0.116404;1;;;
5.88188898;3868;14206;0;821;86;88;3;14;0;0;0;16;8;0;0;0;64;0.97115949;0.086089;0;3868;;
5.88591398;3869;14206;0;822;86;88;0;14;0;0;0;16;8;0;0;0;64;1.00920179;0.096194;1;;;
5.90188898;3868;14206;0;824;86;88;3;14;0;0;0;16;8;0;0;0;64;0.97115949;0.086089;0;3868;;
5.90591398;3870;14206;0;825;86;88;3;14;0;0;0;16;8;0;0;0;64;1.04724409;0.106299;1;;;
5.92189198;3868;14207;0;831;86;88;2;14;0;0;0;16;8;0;0;0;64;0.97115949;0.086089;0;3868;;
5.94188798;3871;14207;0;835;86;88;0;14;0;0;0;16;8;0;0;0;64;1.0852864;0.116404;1;;;
5.94591898;3868;14205;0;839;86;88;3;14;0;0;0;16;8;0;0;0;64;0.97115949;0.086089;0;3868;;
5.95391698;3867;14207;0;844;86;88;0;14;0;0;0;16;8;0;0;0;64;0.93311718;0.075984;0;3867;;
5.97388898;3869;14208;0;850;86;88;1;14;0;0;0;16;8;0;0;0;64;1.00920179;0.096194;1;;;
5.97791798;3865;14203;0;851;86;88;3;14;0;0;0;16;8;0;0;0;64;0.85703258;0.055774;0;3865;;
5.99389098;3863;14205;0;851;86;88;3;14;0;0;0;16;8;0;0;0;64;0.78094797;0.035564;0;3863;;
5.99791598;3865;14207;0;847;86;88;1;14;0;0;0;16;8;0;0;0;64;0.85703258;0.055774;0;3865;;
6.01388998;3859;14203;0;842;86;88;3;14;0;0;0;16;8;0;0;0;64;0.62877876;-0.004856;0;3859;;
6.01791498;3865;14201;0;826;86;88;1;14;0;0;0;16;8;0;0;0;64;0.85703258;0.055774;0;3865;;
6.03389098;3925;14202;0;807;87;88;2;14;0;0;0;16;8;0;0;0;64;3.13957079;0.662073;3;;;
6.03791498;4126;14196;2;809;87;88;1;14;0;0;0;16;8;0;0;0;64;10.7860738;2.693176;10;;;
6.05389298;4875;14193;10;808;87;88;6;14;0;0;0;16;8;0;0;0;64;39.27975915;10.261811;39;;;
6.07388798;5385;14187;15;807;87;88;0;14;0;0;0;16;8;0;0;0;64;58.68133395;15.415354;58;;;
6.07791898;6038;14184;22;809;87;88;5;14;0;0;0;16;8;0;0;0;64;83.52295816;22.013911;83;;;
6.09389098;6822;14186;29;809;86;87;7;14;0;0;4;16;0;1;2;0;64;113.3481241;29.93622;113;;;
6.09791598;7680;14181;38;808;85;87;6;14;0;0;4;16;0;1;2;0;64;145.9884206;38.606299;145;;;
6.11389198;8622;14182;48;808;84;86;8;14;0;0;4;16;0;0;2;0;64;181.8242705;48.125197;181;;;
6.11791698;9603;14179;58;807;83;86;8;14;0;0;4;16;0;0;2;0;64;219.1437703;58.038189;219;;;
6.13388998;10599;14180;68;806;82;85;11;14;0;0;4;16;0;1;0;0;64;257.0339046;68.102756;257;;;
6.13791498;11588;14179;78;809;80;84;15;14;0;0;4;16;0;0;0;0;64;294.6577428;78.096588;294;;;
6.15388898;12546;14176;87;816;79;84;14;14;0;0;4;16;0;0;0;0;64;331.1022696;87.777165;331;;;
6.15791898;13467;14172;97;825;77;83;10;14;0;0;0;16;0;1;2;0;64;366.1392311;97.083858;366;;;
6.17389498;14339;14163;105;839;76;83;13;14;0;0;0;16;0;1;2;0;64;399.3121198;105.895407;399;;;
6.17791498;15109;14155;113;858;75;83;14;14;0;0;0;16;0;1;2;0;64;428.6046935;113.676247;428;;;
6.19389098;15781;14147;120;866;74;83;13;14;0;0;0;16;0;1;2;0;64;454.1691215;120.466798;454;;;
6.19791598;16384;14137;126;869;72;83;11;14;0;0;0;16;0;1;2;0;64;477.1086305;126.560105;477;;;
6.21389198;16860;14129;131;870;71;82;14;14;0;0;0;16;0;0;2;0;64;495.216767;131.370079;495;;;
6.21791598;17265;14123;135;866;70;83;15;14;0;0;0;16;0;1;2;0;64;510.6239;135.462598;510;;;
6.23389098;17572;14115;138;862;70;83;14;14;0;0;0;16;0;1;2;0;64;522.3028871;138.564829;522;;;
6.23791498;17816;14109;141;856;69;83;14;14;0;0;0;16;0;1;2;0;64;531.5852092;141.030446;531;;;
6.25388998;17999;14109;142;856;69;83;13;14;0;0;0;16;0;1;2;0;64;538.5469508;142.879659;538;;;
6.25792198;18115;14106;144;857;68;83;15;14;0;0;0;16;0;1;2;0;64;542.959858;144.051837;542;;;
6.27399198;18181;14105;144;857;68;83;15;14;0;0;0;16;0;1;2;0;64;545.47065;144.718766;545;;;
6.27791798;18202;14109;144;858;68;83;12;14;0;0;0;16;0;1;2;0;64;546.2695384;144.930971;546;;;
6.29389098;18210;14106;145;860;68;84;14;14;0;0;4;16;0;0;0;0;64;546.5738768;145.011811;546;;;
6.29791598;18213;14105;145;864;68;84;15;14;0;0;4;16;0;0;0;0;64;546.6880037;145.042126;546;;;
6.31389198;18217;14107;145;865;68;84;12;14;0;0;4;16;0;0;0;0;64;546.8401729;145.082546;546;;;
6.31791598;18217;14103;145;865;68;84;14;14;0;0;4;16;0;0;0;0;64;546.8401729;145.082546;546;;;
6.33389198;18219;14102;145;864;67;84;14;14;0;0;4;16;0;0;0;0;64;546.9162575;145.102756;546;;;
6.33791698;18220;14105;145;865;68;84;12;14;0;0;4;16;0;0;0;0;64;546.9542998;145.112861;546;;;
6.35389498;18221;14102;145;866;67;84;13;14;0;0;4;16;0;0;0;0;64;546.9923421;145.122966;546;;;
6.37388998;18222;14103;145;866;67;84;15;14;0;0;4;16;0;0;0;0;64;547.0303844;145.133071;547;;;
6.37791998;18218;14100;145;867;67;84;12;14;0;0;4;16;0;0;0;0;64;546.8782152;145.092651;546;;;
6.39389198;18221;14098;145;864;67;84;13;14;0;0;4;16;0;0;0;0;64;546.9923421;145.122966;546;;;
6.39791598;18232;14102;145;856;67;84;12;14;0;0;4;16;0;0;0;0;64;547.4108075;145.234121;547;;;
6.41389198;18235;14100;145;851;67;84;15;14;0;0;4;16;0;0;0;0;64;547.5249344;145.264436;547;;;
6.41791698;18237;14099;145;851;67;84;14;14;0;0;4;16;0;0;0;0;64;547.601019;145.284646;547;;;
6.43389198;18239;14102;145;851;67;84;15;14;0;0;4;16;0;0;0;0;64;547.6771036;145.304856;547;;;
6.43791698;18234;14099;145;852;67;85;15;14;0;0;4;16;0;1;0;0;64;547.4868921;145.254331;547;;;
6.45389498;18238;14100;145;856;67;85;14;14;0;0;4;16;0;1;0;0;64;547.6390613;145.294751;547;;;
6.47388998;18238;14099;145;852;67;85;13;14;0;0;4;16;0;1;0;0;64;547.6390613;145.294751;547;;;
6.47792098;18249;14095;145;846;68;85;13;14;0;0;4;16;0;1;0;0;64;548.0575266;145.405906;548;;;
6.49389298;18271;14095;145;844;68;85;13;14;0;0;4;16;0;1;0;0;64;548.8944573;145.628215;548;;;
6.49791798;18299;14097;145;844;68;85;12;14;0;0;4;16;0;1;0;0;64;549.9596418;145.911155;549;;;
6.51389298;18334;14095;146;843;67;85;12;14;0;0;4;16;0;1;0;0;64;551.2911224;146.264829;551;;;
